pk	pn	lat	lon	link
C549	Katarraktis: Drakotrypa	38.097606	21.828934	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C549
C5490	Mélessès : Koutsounari	35.1853117	25.20517571	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5490
C5491	Mélessès : Péristéras	35.19110038	25.21058816	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5491
C5492	Mélessès : Tholoi A	35.16910089	25.18682961	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5492
C5493	Mathia: Anémomyloi	35.16639148	25.36047233	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5493
C5494	Mathia: Mélissas to Néro	35.16666995	25.406351	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5494
C5495	Martha: Charakovryssi	35.06147288	25.35761079	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5495
C5496	Martha: Haghios Géorghios/Analato	35.07816078	25.34480228	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5496
C5497	Liliano: Liophytaki/Kavalara	35.18037388	25.33471138	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5497
C5498	Lagou: Choraphaki/Koukogiannis	35.24239966	25.34098032	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5498
C5499	Lagou: Kambanéli Armi	35.23849389	25.33950935	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5499
C550	Kotrona: Gisa	37.88995	21.548061	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C550
C5500	Lagou: Katsa Mandra	35.23705047	25.33958452	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5500
C5501	Koxari: Chani	35.29879344	25.31575728	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5501
C5502	Koxari: Loumbounia/Haghios Géorghios	35.29708533	25.31778618	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5502
C5503	Kounavoi: Mouri/Monastiriko	35.22777514	25.19922128	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5503
C5504	Kounavoi: Roussès	35.22887555	25.19644638	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5504
C5505	Katophygi: Chostos Spilios	35.10871226	25.44628023	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5505
C5506	Katophygi: Erganos/Plakokephalo	35.09099285	25.43433945	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5506
C5507	Katalagari: Kastellos	35.21400815	25.17613376	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5507
C5508	Katalagari: Paliochora	35.21392438	25.17361663	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5508
C5509	Kastamonitsa: Chomatéros Spilios	35.20463736	25.39777796	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5509
C551	Kalamaki Elaiochoriou	38.088945	21.578634	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C551
C5510	Kastamonitsa: Vigli Pano	35.20334384	25.39736034	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5510
C5511	Kassanoi: Kératoképhalo	35.08358786	25.31777641	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5511
C5512	Kassanoi: Lia Sopata/Kalis Vrissidi	35.10882308	25.32043184	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5512
C5513	Kassanoi: Marangou Chani	35.0934602	25.31618	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5513
C5514	Kassanoi: Ovraki	35.10396723	25.32089113	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5514
C5515	Amariano: Chostos Spilios	35.18219981	25.36663309	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5515
C5516	Amariano: Anémomyloi	35.18772798	25.3431566	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5516
C5517	Alagni: Haghios Konstantinos	35.16523717	25.21907655	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5517
C5518	Alagni: Mavros Spilios	35.1642763	25.21059676	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5518
C5519	Alagni: Panaghia/Athanatos	35.17253659	25.21047762	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5519
C552	Oraia: Tsaleika: Bouka	37.851322	21.486547	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C552
C5520	Alagni: Panaghia/Vryssi	35.1612634	25.21343971	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5520
C5521	Alitzani/Archondiko: Pétras	35.16384121	25.25685896	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5521
C5522	Amariano: Trochaloi A	35.18623049	25.35052324	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5522
C5523	Amariano: Trochaloi B	35.18623049	25.35052324	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5523
C5524	Armacha: Xyképhalou/Kouképhalo	35.15777069	25.3649069	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5524
C5525	Astritsi: Rouma (Kato)/Galiotès	35.1646521	25.22344879	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5525
C5526	Galatas: Kamina	35.18143222	25.25425242	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5526
C5527	Galatas: Péramataki/Langada	35.18266189	25.23902794	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5527
C5528	Galatas: Spilaio Poulinias	35.16840901	25.24760694	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5528
C5529	Galypé: Chiambaniko	35.27050735	25.26439727	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5529
C553	Thermon	38.5601	21.66822	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C553
C5530	Galypé: Hellénika	35.28467308	25.28397041	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5530
C5531	Galypé: Mamou Mandrès	35.26900436	25.26067997	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5531
C5532	Galipha: Piskopiana B	35.25859279	25.26305797	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5532
C5533	Gassi: Gaïdouropétra	35.1311692	25.25737738	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5533
C5534	Gassi: Kastellos	35.1273051	25.28195637	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5534
C5535	Gassi: Képhala	35.13379282	25.29083857	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5535
C5536	Skoteino/Skotino Cave	35.304687	25.297535	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5536
C5537	Smari: Acropolis	35.24819	25.329849	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5537
C5538	Pseira	35.185446	25.864361	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5538
C5539	Knossos: Isopata Royal Tomb	35.321266	25.155536	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5539
C554	Kato Vasiliki: Ayia Triadha	38.353716	21.631583	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C554
C5540	Knossos: Late Minoan Tomb	35.318902	25.155998	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5540
C5541	Knossos: Late Minoan Shaft Grave	35.317087	25.149303	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5541
C5542	Knossos: Kephala Tholos Tomb	35.312716	25.160298	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5542
C5543	Knossos: Early Iron Age Tombs	35.313102	25.15837	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5543
C5544	Knossos: PG Chamber Tomb	35.315298	25.158403	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5544
C5545	Knossos: LM III Tholos Tombs	35.309801	25.165481	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5545
C5546	"Knossos: Hogarth&apos;s Tombs"	35.308619	25.158662	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5546
C5547	Knossos: Tholos Tomb	35.309459	25.151588	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5547
C5548	Knossos: Iron Age Cemetery	35.308044	25.151553	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5548
C5549	Knossos: LM Shaft Grave	35.30775	25.158917	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5549
C555	Kryoneri	38.348024	21.59794	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C555
C5550	Knossos: Artifacts	35.307385	25.150688	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5550
C5551	Knossos: PG Chamber Tomb	35.306135	25.149865	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5551
C5552	Knossos: EIA Tombs	35.305645	25.150919	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5552
C5553	Knossos: EIA Tombs	35.308373	25.157185	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5553
C5554	Knossos: Little Palace	35.299368	25.160113	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5554
C5555	Knossos: Stratigraphic Museum Extension	35.299172	25.159347	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5555
C5556	Knossos: Minoan Well	35.300258	25.158572	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5556
C5557	Knossos: Archaic Well	35.300731	25.159103	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5557
C5558	Knossos: Minoan House-Wall	35.300966	25.159769	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5558
C5559	Knossos: Stratigraphic Museum M. House	35.299144	25.159488	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5559
C556	Kalydon (Ancient)	38.377749	21.533569	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C556
C5560	Knossos: North Pillar Crypt (Hall)	35.29884	25.163343	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5560
C5561	Knossos: Unexplored Mansion	35.299323	25.159872	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5561
C5562	Knossos: Archaic Excavation	35.297494	25.160788	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5562
C5563	Knossos: LM Larnax	35.300298	25.16143	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5563
C5564	Knossos: LM III House (Kitchen)	35.300966	25.164691	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5564
C5565	Knossos: LM Building	35.294494	25.162197	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5565
C5566	Knossos: Minoan Houses	35.302776	25.164166	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5566
C5567	Knossos: Isopata Cemetery	35.325467	25.155891	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5567
C5568	Knossos: Fortetsa IA Tombs	35.296971	25.152697	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5568
C5569	Knossos: Late Minoan II Warrior Graves	35.306445	25.155957	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5569
C557	Psorolithi	38.392707	21.554631	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C557
C5570	Knossos: LM III Chamber Tombs (1 & 2)	35.309465	25.166738	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5570
C5571	Knossos: LM III Chamber Tombs (3 & 4)	35.309392	25.167657	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5571
C5572	Knossos: LM III Shaft Grave	35.308268	25.166584	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5572
C5573	Knossos: LM Chamber Tombs	35.308363	25.167578	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5573
C5574	Knossos: LM Chamber Tomb	35.305692	25.17033	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5574
C5575	Knossos: Late Minoan Tombs	35.306762	25.167242	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5575
C5576	Knossos: EIA Tombs	35.304994	25.153934	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5576
C5577	Knossos: EIA Tombs	35.30596	25.152074	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5577
C5578	Knossos: EIA Tombs	35.303421	25.154634	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5578
C5579	Knossos: EIA Cemetery Area	35.306522	25.152824	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5579
C558	Kioupia	37.673084	21.636404	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C558
C5580	Knossos: EIA Chamber Tomb	35.306441	25.153425	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5580
C5581	Knossos: EIA Tombs	35.301565	25.153152	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5581
C5582	Knossos: LM Sherds	35.300351	25.159846	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5582
C5583	Knossos: LM II Warrior Grave (Acropolis Tomb)	35.296314	25.15501	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5583
C5584	Knossos: LM Tomb	35.293768	25.163045	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5584
C5585	Knossos: Minoan House	35.296198	25.172818	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5585
C5586	Knossos: Minoan House	35.296372	25.172166	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5586
C5587	Knossos: Minoan House	35.298089	25.174069	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5587
C5588	Knossos: Minoan House (?)	35.294179	25.172444	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5588
C5589	Knossos: Four Minoan Tombs	35.293626	25.167111	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5589
C559	Goumero: Ammouli	37.766659	21.616647	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C559
C5590	Knossos: Minoan Bridge	35.297093	25.162149	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5590
C5591	Knossos: Palace Area: Egyptian Scarab	35.298776	25.162748	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5591
C5592	Knossos: MM Building	35.298678	25.16167	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5592
C5593	Knossos: Roman Tomb: Ceramics	35.296956	25.160368	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5593
C5594	Knossos: Late Minoan I A Road	35.299475	25.159135	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5594
C5595	Knossos: LM III Chamber Tomb	35.294778	25.15551	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5595
C5596	Knossos: Minoan Building	35.298473	25.159243	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5596
C5597	Knossos: LM III B Pottery	35.298692	25.160202	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5597
C5598	Knossos: Minoan Sherds	35.29112	25.157605	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5598
C5599	Knossos: LM III Chamber Tomb	35.292346	25.163021	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5599
C560	Diros: Alepotrypa Cave: Xagounaki	36.637896	22.38009	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C560
C5600	Knossos: Minoan Building	35.312742	25.160601	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5600
C5601	Khamalevri: Palaiokastro	35.387297	24.595281	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5601
C5602	Stavromenos: Tsikouriana	35.382876	24.596755	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5602
C5604	Pankalokhori: Arsani Monastery	35.375133	24.592095	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5604
C5605	Khamalevri: Khatzametis	35.376099	24.598838	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5605
C5607	Mesi: Foukianos	35.343896	24.584588	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5607
C5608	Mesi: Nikitas	35.345001	24.586855	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5608
C5609	Mesi: Selli	35.342319	24.583095	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5609
C561	Lithovouni	38.50449	21.586401	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C561
C5610	Sybrita/Thronos: Kephala	35.259776	24.639911	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5610
C5611	Ayia Sophia: Minoan Villa	35.169422	24.699202	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5611
C5612	Apodhoulou: Gournes	35.160957	24.722995	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5612
C5613	Aghios Nikolaos	35.023536	25.419786	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5613
C5614	Arvi: Kamini: Minoan Settlement	34.996405	25.460558	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5614
C5615	Marathos: Dhoxa	35.340727	24.999592	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5615
C5616	Khoumeri: Laria	35.3576	24.727331	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5616
C5617	Khoumeri: Megas Dhris	35.35781	24.73153	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5617
C5618	Perama: Ta Grivila	35.380624	24.707309	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5618
C5619	Melidhoni	35.381572	24.719859	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5619
C562	Eupalion: Gouva	38.412712	21.943458	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C562
C5620	Viran Episkopi	35.377452	24.63505	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5620
C5621	Viran Episkopi: Roussa Stream	35.374363	24.627127	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5621
C5622	Rethimno: Cem	35.362947	24.474802	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5622
C5623	Missiryia: Papoura	35.365677	24.522464	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5623
C5624	Platanes: Gouledhianos	35.362091	24.529358	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5624
C5625	Khamalevri: Stavromenos	35.386975	24.596219	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5625
C5626	Khamalevri: Kakavella	35.378689	24.593922	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5626
C5627	Khamalevri: Manouses	35.375036	24.59396	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5627
C5629	Khamalevri: Bolani/Bolanis	35.377337	24.599697	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5629
C563	Galaxidi	38.366899	22.380532	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C563
C5631	Piyi/Pigi: LMIII Tomb	35.369091	24.578006	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5631
C5632	Pankalochori: LMIII Chamber Tomb	35.368553	24.591546	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5632
C5633	Arvi: Komitas: Hab	34.992465	25.452912	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5633
C5634	Arvi: Komitas: Villa	34.992038	25.452662	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5634
C5635	Arvi: Xenotaphoi: House	34.991196	25.461924	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5635
C5636	Ayios Vasilios: Erizogrammos	35.036817	25.460406	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5636
C5637	Ayios Vasilios: Zoniki	35.036878	25.460916	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5637
C5638	Ayios Vasilios: Patela	35.035644	25.462845	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5638
C5639	Amira: Khoroi	35.025888	25.44363	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5639
C564	Penteorioi: Palaiopanayia	38.404928	22.317803	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C564
C5640	Trokhaloi East	34.991376	25.440083	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5640
C5641	Trokhaloi West	34.989771	25.434235	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5641
C5642	Keraton (Vigla): Cave	35.008376	25.406337	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5642
C5643	Vianno: Ligaras	35.032134	25.402313	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5643
C5644	Kastri Keratokampou	35.00047	25.369085	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5644
C5645	Khondros: Kaidhona	35.037168	25.382523	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5645
C5646	Khondros: Lazanas	35.034496	25.374597	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5646
C5647	Khondros: Rousses	35.032709	25.369789	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5647
C5648	Apodhoulou: Khalepa	35.161926	24.733661	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5648
C5649	Apodhoulou: Mandres	35.118049	24.7157	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C5649
C565	Chlemoutsi Castle	37.890211	21.141005	http://helladic.info/DEV/MAP/MAPC/pkey_report_wparam.php?place=C565
